,x,y
531,-12.292995,12.101749
532,12.66814,-1.1507767
533,14.230901,-14.19607
534,-5.335474,-2.1160262
535,4.983935,21.267519
536,9.735806,-2.5518215
537,13.326537,-2.5313795
538,5.8586483,-33.960976
539,-15.3906765,-1.8080006
540,-14.112635,7.9697194
541,-1.0755608,23.506111
542,-8.531242,16.785593
543,-29.379217,8.281313
544,4.895947,-31.850487
545,-0.87110996,24.493671
546,-5.566091,3.1978111
547,10.713258,-8.701609
548,5.668904,-17.302835
549,7.850816,-21.683966
550,-1.0796455,-39.15726
551,-11.18115,4.2989383
552,4.854851,-17.511621
553,5.605601,-22.663021
554,6.4913244,-26.72944
555,-10.941398,11.193705
556,15.831614,-0.5245567
557,-1.1658968,19.846064
558,-4.354375,-40.19351
559,-6.20438,-2.3705573
560,-26.026613,7.996825
561,5.7787085,-17.711226
562,13.451917,-7.790922
563,14.054917,-15.585246
564,-16.130644,1.7106909
565,16.37254,4.7198515
566,-29.380463,7.937158
567,-10.266637,14.935552
568,0.10978841,-36.863953
569,12.8416815,-1.2580848
570,-2.2525363,21.90102
571,-1.2388334,25.559437
572,11.538075,12.18299
573,-29.028046,4.493508
574,8.918962,-20.085464
575,13.718103,14.555957
576,5.674443,-27.241144
577,0.15089564,22.969162
578,-5.31173,20.946209
579,4.0889163,-10.267451
580,5.6909347,-16.02178
581,-12.773166,6.823366
582,8.283097,-8.125869
583,-4.7324667,-1.2455597
584,11.767599,-27.398241
585,1.3858875,-37.794235
586,15.245596,14.656321
587,2.7442222,35.958897
588,11.562144,17.911152
589,-5.8630676,2.9948041
590,17.42113,0.414798
591,-4.07563,18.91648
592,9.843852,-29.974047
593,11.828134,9.452406
594,-3.8358097,17.64906
595,7.402356,-32.84409
596,-5.2142963,-40.56635
597,2.3808582,-12.877052
598,10.611958,-5.300963
599,2.9125907,-10.175773
600,-9.134393,16.356361
601,-31.1587,5.662852
602,-4.7343855,21.792301
603,4.980137,-15.345962
604,5.183594,-19.028315
605,5.7684913,-10.466714
606,16.77031,10.667655
607,-11.520781,-42.673744
608,16.09063,13.81671
609,12.684038,-1.102584
610,13.393195,0.9811367
611,-23.517576,6.7873397
612,4.4230056,-11.000387
613,6.616834,-8.775492
614,-4.5326047,20.97902
615,6.3217974,-13.9000845
616,3.0974724,25.626328
617,-4.261635,22.874928
618,8.095412,-10.726003
619,9.571744,26.01592
620,10.065177,-4.732177
621,-4.3629274,22.596382
622,-3.256028,22.102596
623,-8.297043,15.937532
624,-31.137232,8.139189
625,-32.409634,3.5211031
626,14.572286,-15.173545
627,10.291004,-18.095724
628,6.7413044,29.358377
629,10.761335,-1.4802519
630,-7.8471465,12.987417
631,17.211132,-9.187683
632,14.131587,7.6656566
633,-9.421525,-0.19455864
634,15.437792,2.3647807
635,16.789288,7.3326545
636,18.422953,9.516041
637,-24.891161,7.877264
638,3.8499148,-13.657506
639,4.7683067,-10.63121
640,11.027077,-3.6052153
641,-26.416985,8.206631
642,9.109992,-5.1906753
643,4.6742544,-17.317831
644,7.608147,-31.34949
645,0.9172439,32.390602
646,6.5069675,-25.683336
647,6.174315,19.575245
648,-3.853291,21.864025
649,-14.973258,10.259109
650,-8.582981,16.755133
651,-15.156883,7.5106554
652,18.16827,2.3886552
653,11.331888,-4.699932
654,-29.433922,7.2364893
655,-31.789682,7.717658
656,17.15129,11.723019
657,8.360801,-12.411716
658,4.3067737,28.578777
659,-26.171425,4.005772
660,10.327853,-3.3835564
661,-24.320679,7.9856596
662,4.8840237,-17.364033
663,12.809692,-20.240425
664,18.276768,-0.8657461
665,1.7183836,34.74431
666,10.618603,-29.58101
667,-16.169111,9.800413
668,-6.064259,20.499844
669,5.348037,-10.857323
670,-5.065106,-39.906593
671,9.438701,23.442345
672,12.671004,2.6072795
673,-21.540182,0.45013702
674,-28.90247,8.400244
675,14.402754,-4.359081
676,17.246637,14.18217
677,11.445295,12.564846
678,-10.856602,1.2711493
679,6.787447,-23.565994
680,4.9771404,-11.02726
681,12.829009,21.428495
682,-7.3902984,0.6856283
683,-22.742058,7.5729647
684,5.778597,-22.431028
685,13.281783,-21.85435
686,9.963036,15.37453
687,-32.39639,8.273538
688,5.965454,-14.927554
689,-6.382243,19.27983
690,3.4499345,-33.80726
691,17.76008,-4.9500146
692,-32.630627,8.126349
693,5.951344,-18.482048
694,-17.079006,9.455752
695,-34.095768,6.2271757
696,5.7008805,-21.536175
697,3.2206511,-33.917168
698,-4.5143805,-2.5539508
699,5.997859,-34.302906
700,18.607931,3.6795526
701,12.028668,11.638934
702,5.3976088,-11.636544
703,-9.724577,-1.4927585
704,4.067575,-19.431038
705,18.318882,5.921698
706,11.358071,14.699275
707,1.9787321,30.57653
708,-10.75556,2.746281
709,-7.0546627,3.3483393
710,-9.218434,14.976365
711,-5.2363935,20.923538
712,15.913153,3.6411653
713,11.886439,21.121595
714,5.8381863,-33.09932
715,4.8848352,30.340494
716,9.709147,25.16331
717,-32.534283,4.457317
718,-12.99377,9.386846
719,-1.6478397,21.877684
720,-16.11006,2.1027493
721,4.5384674,-15.498276
722,9.928741,-17.940937
723,9.972447,-28.766842
724,3.6173673,25.06486
725,6.848012,-21.655529
726,12.536533,13.020624
727,11.733478,9.194624
728,0.6058459,29.222517
729,-32.428795,4.436507
730,-27.23842,0.40374628
731,-15.3671875,9.564719
732,3.1601822,-6.672861
733,4.7743015,-12.216025
734,16.655529,17.095299
735,5.384502,-31.502192
736,-9.253354,5.62029
737,-14.4969,10.5378475
738,-4.421036,22.991064
739,-4.9926047,22.49965
740,5.438005,24.737951
741,13.678961,-0.02301771
742,-3.2024224,17.576544
743,-3.72145,17.43134
744,8.947284,-31.55635
745,2.0599039,23.533413
746,-29.553782,2.1815991
747,13.173121,-11.908685
748,16.834782,1.7843523
749,-6.5075793,2.482496
750,-6.24316,17.356909
751,12.300719,-13.8300295
752,14.881312,9.454473
753,-15.826373,9.044122
754,-10.847967,13.440129
755,6.049716,-4.8941336
756,5.3727612,27.434132
757,17.757841,12.088375
758,-15.330918,5.9074817
759,-33.054974,4.3711863
760,-5.7261467,18.967276
761,-8.069146,16.990097
762,-7.3477345,-0.27797943
763,7.534709,-32.772305
764,11.107298,17.30431
765,11.72211,-25.27712
766,9.788776,-3.0655696
767,12.96747,8.164274
768,-20.15356,1.226808
769,3.2846348,-12.707801
770,16.231636,-13.881653
771,15.09819,14.765588
772,-1.8483083,17.314445
773,5.6764483,-10.375065
774,-5.9339194,2.9184082
775,-9.857897,13.67734
776,5.691107,-34.303738
777,8.92226,-11.041487
778,6.214223,24.60732
779,6.9587197,-21.101593
780,-31.245396,7.831861
781,10.791354,18.156406
782,16.876085,-9.782576
783,-19.687904,-1.5380164
784,-2.096656,-38.570976
785,16.0393,-3.2378666
786,8.8165865,-16.135752
787,4.262016,27.104982
788,10.848131,-1.2531608
789,-28.167913,3.3600724
790,-14.311784,9.768135
791,11.536208,18.279245
792,4.9601107,23.888535
793,-29.227196,1.4234806
794,-0.86874175,23.660015
795,-17.944122,6.2645774
796,4.0093455,-10.519998
797,0.4477021,-37.363045
798,2.6662874,-8.215334
799,15.8816185,4.835985
800,1.8932145,27.2462
801,-21.693632,6.337692
802,-13.234892,10.636252
803,-33.16725,5.666392
804,-29.997261,7.692539
805,17.275,-9.471118
806,-23.14332,5.1961694
807,6.135295,-10.663114
808,13.823509,7.8366733
809,-9.092061,16.314373
810,10.353027,21.26305
811,6.1633816,-16.587328
812,17.63709,8.598673
813,2.579582,27.246904
814,14.972368,18.373058
815,18.621984,5.8128777
816,12.826379,-0.7809164
817,-24.207653,0.8075755
818,-23.26672,8.208012
819,12.907421,-7.5178013
820,-7.25917,15.423816
821,7.312237,-22.091927
822,15.289626,5.969447
823,15.038729,14.072338
824,13.482539,13.052508
825,1.2611817,28.24094
826,0.35157013,24.388178
827,8.715295,-30.196056
828,11.777382,-2.1803272
829,-26.35644,5.6330624
830,-25.027636,8.185722
831,-9.066145,14.772727
832,8.595893,-31.34087
833,5.2239833,-17.096855
834,-6.7364087,2.6854115
835,-1.8083893,24.208248
836,6.6772475,-22.788153
837,17.04513,-11.757323
838,6.721477,22.8904
839,11.962977,-23.379927
840,14.512792,0.5902341
841,-27.905363,3.3695407
842,-14.509477,8.973661
843,-14.081296,11.152624
844,-3.8409698,-38.714638
845,15.812053,-3.1815338
846,14.40001,-5.4744425
847,-5.6628265,17.758068
848,15.617644,14.011963
849,3.6029665,-35.846924
850,4.3117585,23.801687
851,6.895838,-4.371873
852,-15.645486,9.570845
853,-12.958861,11.051425
854,15.284958,8.962933
855,0.3543797,-37.809036
856,-6.8866405,1.7748456
857,-5.9514103,19.861008
858,1.1256607,-37.677773
859,9.495741,-3.5966172
860,9.005818,25.10663
861,-8.764712,3.4184752
862,-4.387121,22.975883
863,3.9085884,24.682629
864,1.938277,-36.85878
865,15.859811,4.755344
866,-1.1739241,17.644361
867,-8.879719,15.0659075
868,-30.81805,5.3444014
869,15.711032,12.29129
870,16.63998,4.155144
871,-3.066175,-1.4495282
872,13.6777115,-14.109847
873,-5.774956,2.7287297
874,-14.004649,8.276132
875,-31.01381,3.0838585
876,13.531662,11.181247
877,14.120028,15.281355
878,-3.9232333,21.10021
879,-10.961737,13.181035
880,-8.817655,16.518097
881,10.7600565,19.693048
882,8.257827,-8.813097
883,13.443236,14.150072
884,9.673769,16.987387
885,-2.9474483,-1.776517
886,-12.436055,1.0472823
887,12.380595,17.87074
888,-4.1056166,21.836897
889,-33.813747,7.3824105
890,-23.965591,8.213633
891,-33.773632,6.718037
892,11.654785,-15.036839
893,14.089702,1.7345742
894,-26.633078,6.1591315
895,-30.63977,7.1011825
896,16.24457,4.3646955
897,16.887772,-4.0689263
898,15.853906,4.342934
899,12.522163,15.142013
900,3.3538253,-11.959172
901,3.4258037,-36.40136
902,15.194534,16.759634
903,3.8029144,26.007849
904,17.632183,12.694697
905,-5.2405376,2.6139603
906,14.293249,-8.496372
907,-0.45343038,-4.0306044
908,-4.7308946,-6.0681868
909,-32.685844,4.254727
910,-12.040612,12.047946
911,10.266287,-29.51713
912,5.328609,22.409252
913,4.84907,24.256361
914,4.3479676,21.98627
915,4.896962,26.803387
916,18.12174,10.658854
917,-4.7946186,21.998138
918,-16.235767,0.87333024
919,5.075232,25.360306
920,14.610711,16.124979
921,16.128214,12.857521
922,14.827979,-10.900104
923,-1.571312,-5.150661
924,1.9778255,-36.922726
925,10.361357,-24.695164
926,11.205138,-4.3364444
927,11.991498,-2.7764773
928,-8.434063,16.437387
929,-9.576672,15.51252
930,5.0128174,-11.1780405
931,18.109875,5.312933
932,-5.580128,16.900764
933,10.348748,-25.248484
934,13.2077055,11.032082
935,13.905173,1.3984054
936,-25.164085,6.1135654
937,-33.73905,7.4784684
938,12.280903,-2.1597655
939,-28.532904,5.3283396
940,17.49211,8.575412
941,12.517387,-1.0282613
942,-14.794422,10.667513
943,-31.238213,8.339206
944,-15.137403,10.139012
945,-1.7995864,-6.7044754
946,12.868758,11.984287
947,17.686323,8.732775
948,14.242149,16.758762
949,10.879277,16.939634
950,10.35156,22.857409
951,16.643753,-0.6268043
952,-8.989754,3.5572639
953,-11.694306,10.893744
954,-32.92636,7.442397
955,14.105138,16.322338
956,6.665833,-22.541922
957,17.881266,2.0766938
958,-31.537813,8.420853
959,5.2296114,22.439302
960,17.04412,0.5070808
961,11.973052,18.302826
962,5.712627,-26.324923
963,4.671384,-9.32893
964,5.6302195,28.02214
965,-4.2213507,1.7432234
966,-14.329938,10.865948
967,15.547744,16.697609
968,-29.634558,8.364809
969,-9.954932,12.604609
970,11.128313,-26.899248
971,-3.6478214,19.192638
972,6.0803347,-8.910626
973,11.310355,-4.59057
974,7.366853,-18.673248
975,-13.875337,8.619097
976,-29.30938,8.085437
977,4.225819,26.027555
978,-33.871128,6.347312
979,-34.10995,7.3937182
980,13.597088,14.860014
981,2.2458763,-36.904133
982,13.32017,-9.995526
983,14.665887,-1.7378879
984,-11.294495,12.823845
985,-6.3137565,-40.94089
986,-4.18175,-1.8731
987,14.30671,12.758907
988,14.398678,19.48152
989,5.3758764,19.088083
990,-7.9114156,11.705579
991,-7.4390125,12.686564
992,7.892419,-25.157557
993,3.361697,-10.618615
994,-16.212124,-1.6212274
995,-29.529142,2.5823233
996,5.3405614,-6.1733966
997,3.4230754,-10.540454
998,-21.591755,3.7966685
999,-8.062907,17.43434
1000,3.2325325,-33.227184
1001,13.625608,15.60227
1002,8.111915,-28.92458
1003,18.267523,8.570833
1004,16.507689,-2.366838
1005,-8.410603,16.159573
1006,7.2716284,-22.66186
1007,-9.8497925,4.192899
1008,13.943862,0.42476988
1009,7.6126785,-29.116041
1010,17.88623,4.554906
1011,-33.033165,7.415165
1012,-20.55058,6.6113706
1013,4.4629126,23.45993
1014,-13.669876,11.003064
1015,-7.601826,-1.9726816
1016,11.508294,-12.272231
1017,16.51648,-10.0962
1018,17.713816,2.6908855
1019,-4.9002686,2.8095202
1020,-33.601562,5.172641
1021,15.408794,-3.6729977
1022,5.6944613,-24.27083
1023,18.69737,1.4638549
1024,13.416529,17.389277
1025,-15.072751,1.7522857
1026,-4.240974,22.289127
1027,-30.385374,4.8808446
1028,-15.839098,9.557376
1029,6.3261003,-20.678755
1030,12.307698,-1.9262607
1031,12.847569,-21.009836
1032,7.0760727,24.6614
1033,-30.152878,3.363051
1034,-15.473586,6.5365357
1035,-11.436399,1.7720584
1036,8.218952,23.398035
1037,15.1088085,16.52768
